23484,Alberta,Lethbridge,"Post-Diploma  Bachelor of Science in Computer Science","http://www.uleth.ca/artsci/math-computer-science/programs","University of Lethbridge","11-Computer and Information Sciences and Support Services",University
34006,Ontario,Sault Ste. Marie,"Accelerated Second Degree Program in Computer Science","https://www.algomau.ca/academics/programs/computer-science/accelerated-degree/","Algoma University","11-Computer and Information Sciences and Support Services",University
49515,Nova Scotia,Halifax,"Applied Computer Science  (BACSC)","https://www.dal.ca/academics/programs/undergraduate/applied-computer-science.html","Dalhousie University","11-Computer and Information Sciences and Support Services",University
49023,British Columbia,Vancouver,"BS in Information Technology","http://view2.fdu.edu/vancouver-campus/academic-programs/bs-information-technology/","Fairleigh Dickinson University","11-Computer and Information Sciences and Support Services",University
19059,Alberta,Edmonton,"Bachelor of Applied Information Systems Technology","http://www.nait.ca/program_home_78547.htm","Northern Alberta Institute of Technology (NAIT)","11-Computer and Information Sciences and Support Services",University
50513,Ontario,North Bay,"Bachelor of Arts  in Computer Science (Specialization)","https://academiccalendar.nipissingu.ca/~/Catalog/ViewCatalog.aspx?pageid=viewcatalog&catalogid=5&topicgroupid=2042","Nipissing University","11-Computer and Information Sciences and Support Services",University
4696,Manitoba,Winnipeg,"Bachelor of Arts in Applied Computer Science","https://www.uwinnipeg.ca/applied-computer-science/index.html","University of Winnipeg","11-Computer and Information Sciences and Support Services",University
23380,New Brunswick,Sackville,"Bachelor of Arts in Computer Science","https://www.mta.ca/commerce/","Mount Allison University","11-Computer and Information Sciences and Support Services",University
30376,British Columbia,Vancouver,"Bachelor of Arts in Computer Science","https://you.ubc.ca/ubc_programs/computer-science-vancouver-ba/","University of British Columbia","11-Computer and Information Sciences and Support Services",University
34837,Ontario,Peterborough,"Bachelor of Arts in Computer Science","https://www.trentu.ca/futurestudents/degree/computing-systems?target=undergraduate","Trent University","11-Computer and Information Sciences and Support Services",University
8205,Ontario,Toronto,"Bachelor of Arts in Computer Science","http://futurestudents.yorku.ca/program/computerscience","York University","11-Computer and Information Sciences and Support Services",University
10446,Nova Scotia,Antigonish,"Bachelor of Arts in Computer Science","https://www.stfx.ca/academics/science/computer-science","St. Francis Xavier University","11-Computer and Information Sciences and Support Services",University
29608,Newfoundland and Labrador,St. John's,"Bachelor of Arts in Computer Science","https://www.mun.ca/computerscience/ugrad/","Memorial University of Newfoundland","11-Computer and Information Sciences and Support Services",University
